"ID","hh_id","age","gender","is_participant"
"2005810100002","20058101",14,1,1
"2005810100003","20058101",9,0,1
"2005810900001","20058109",46,0,1
"2005810900002","20058109",13,1,1
"2005810900003","20058109",12,0,1
"2005822900001","20058229",52,0,1
"2005822900002","20058229",8,0,1
"2005826800001","20058268",48,0,1
"2005826800002","20058268",14,1,1
"2005826800003","20058268",12,1,1
"2005826800004","20058268",7,1,1
"2005826800005","20058268",5,0,1
"2005830500001","20058305",38,1,1
"2005830500002","20058305",5,1,1
"2005830500003","20058305",1,0,1
"2005845200001","20058452",15,1,1
"2005845200002","20058452",9,0,1
"2005854300001","20058543",50,0,1
"2005854300002","20058543",13,0,1
"2005854300003","20058543",10,0,1
"2005854300004","20058543",8,0,1
"2005854300005","20058543",3,0,1
"2005854300006","20058543",1,1,1
"2005859700001","20058597",5,0,1
"2005868200001","20058682",12,1,1
"2005879000001","20058790",43,0,1
"2005879000002","20058790",17,0,1
"2005879000003","20058790",9,0,1
"2005884600001","20058846",51,0,1
"2005884600002","20058846",5,1,1
"2005895100001","20058951",38,1,1
"2005895100002","20058951",13,0,1
"2005895100003","20058951",10,1,1
"2005897100001","20058971",11,0,1
"2005897100002","20058971",10,0,1
"2005917200001","20059172",51,0,1
"2005917200002","20059172",7,0,1
"2005928200001","20059282",32,1,1
"2005928200002","20059282",6,0,1
"2005928200003","20059282",4,1,1
"2005931700001","20059317",40,0,1
"2005931700002","20059317",5,0,1
"2005940000001","20059400",40,0,1
"2005940000002","20059400",14,1,1
"2005940000003","20059400",12,1,1
"2005944300001","20059443",36,1,1
"2005944300002","20059443",10,1,1
"2005944300003","20059443",7,1,1
"2005950100001","20059501",39,1,1
"2005950100002","20059501",12,1,1
"2005950100003","20059501",10,1,1
"2005957000001","20059570",38,0,1
"2005957000002","20059570",8,1,1
"2005957000003","20059570",6,1,1
"2005957000004","20059570",4,0,1
"2005965100001","20059651",39,1,1
"2005965100002","20059651",14,1,1
"2005965100004","20059651",4,1,1
"2005965100003","20059651",7,1,1
"2005971600001","20059716",45,0,1
"2005971600002","20059716",18,1,1
"2005971600003","20059716",10,0,1
"2005971600004","20059716",7,1,1
"2005979200001","20059792",45,0,1
"2005979200002","20059792",7,1,1
"2005979200003","20059792",4,1,1
"2005987400001","20059874",37,0,1
"2005987400002","20059874",4,0,1
"2005987400003","20059874",3,1,1
"2006015900001","20060159",42,0,1
"2006015900002","20060159",10,1,1
"2006015900003","20060159",4,1,1
"2006023500001","20060235",42,0,1
"2006023500002","20060235",12,1,1
"2006023500003","20060235",10,1,1
"2006046500001","20060465",32,0,1
"2006046500002","20060465",2,0,1
"2006048900001","20060489",41,0,1
"2006048900002","20060489",11,1,1
"2006048900003","20060489",7,1,1
"2006089100001","20060891",20,0,1
"2006089100002","20060891",18,0,1
"2006089100003","20060891",10,1,1
"2006097900001","20060979",40,0,1
"2006097900002","20060979",15,0,1
"2006097900003","20060979",15,0,1
"2006097900004","20060979",11,0,1
"2006097900005","20060979",10,1,1
"2006109700001","20061097",49,0,1
"2006109700002","20061097",22,1,1
"2006109700003","20061097",20,1,1
"2006109700004","20061097",11,1,1
"2006109700005","20061097",10,0,1
"2006110200001","20061102",48,0,1
"2006110200002","20061102",19,1,1
"2006110200003","20061102",12,0,1
"2006123600001","20061236",45,0,1
"2006123600002","20061236",7,0,1
"2006152300001","20061523",38,0,1
"2006152300002","20061523",2,0,1
"2006171000001","20061710",39,0,1
"2006171000002","20061710",12,1,1
"2006171000003","20061710",10,0,1
"2006202700001","20062027",38,0,1
"2006202700002","20062027",12,1,1
"2006202700003","20062027",4,1,1
"2006208700001","20062087",12,1,1
"2006212000001","20062120",38,1,1
"2006212000002","20062120",10,0,1
"2006212000003","20062120",8,0,1
"2006212800001","20062128",45,0,1
"2006212800002","20062128",12,0,1
"2006212800003","20062128",9,1,1
"2006212800004","20062128",8,1,1
"2006229700001","20062297",35,0,1
"2006229700002","20062297",4,0,1
"2006229700003","20062297",2,1,1
"2006239700001","20062397",45,1,1
"2006239700002","20062397",10,0,1
"2006241200001","20062412",38,1,1
"2006241200002","20062412",10,1,1
"2006241200003","20062412",8,0,1
"2006244200001","20062442",45,1,1
"2006244200002","20062442",10,0,1
"2006244200003","20062442",7,1,1
"2006256700001","20062567",25,1,1
"2006256700002","20062567",2,0,1
"2006260500001","20062605",42,0,1
"2006260500002","20062605",18,0,1
"2006260500003","20062605",14,0,1
"2006260500004","20062605",12,1,1
"2006260500005","20062605",9,0,1
"2006262100001","20062621",41,1,1
"2006262100002","20062621",14,0,1
"2006262100003","20062621",11,1,1
"2006290200001","20062902",6,0,1
"2006290200002","20062902",4,1,1
"2006311600001","20063116",42,0,1
"2006311600002","20063116",20,1,1
"2006311600003","20063116",16,0,1
"2006311600004","20063116",9,1,1
"2006315300001","20063153",43,1,1
"2006315300002","20063153",11,0,1
"2006321000001","20063210",37,0,1
"2006321000002","20063210",13,0,1
"2006321000003","20063210",11,0,1
"2006325100001","20063251",44,0,1
"2006325100002","20063251",11,1,1
"2006325100003","20063251",9,0,1
"2006327500001","20063275",40,1,1
"2006327500002","20063275",12,0,1
"2006327500003","20063275",11,1,1
"2006327500004","20063275",7,1,1
"2006341300001","20063413",43,1,1
"2006341300002","20063413",14,0,1
"2006341300003","20063413",12,0,1
"2006341300004","20063413",10,0,1
"2006344100001","20063441",45,0,1
"2006344100002","20063441",10,0,1
"2006344100003","20063441",8,1,1
"2006367100001","20063671",46,0,1
"2006367100002","20063671",12,0,1
"2006367100003","20063671",9,1,1
"2006367100004","20063671",7,1,1
"2006367300001","20063673",44,1,1
"2006367300002","20063673",11,0,1
"2006367300003","20063673",8,1,1
"2006376900001","20063769",40,0,1
"2006376900002","20063769",7,0,1
"2006376900003","20063769",5,1,1
"2006403000001","20064030",36,1,1
"2006403000003","20064030",0,0,1
"2006403800001","20064038",41,1,1
"2006403800002","20064038",13,0,1
"2006403800003","20064038",11,1,1
"2006405900001","20064059",45,0,1
"2006405900002","20064059",11,1,1
"2006405900003","20064059",7,1,1
"2006408400001","20064084",5,0,1
"2006408400002","20064084",2,1,1
"2006450500001","20064505",35,0,1
"2006450500002","20064505",8,0,1
"2006450500003","20064505",5,1,1
"2006490200001","20064902",36,0,1
"2006490200002","20064902",10,0,1
"2006490200003","20064902",8,0,1
"2006490200004","20064902",3,0,1
"2006493800001","20064938",42,0,1
"2006493800002","20064938",10,1,1
"2006493800003","20064938",7,0,1
"2006563600001","20065636",46,0,1
"2006563600002","20065636",16,1,1
"2006563600003","20065636",14,0,1
"2006563600004","20065636",10,0,1
"2006563600005","20065636",6,0,1
"2006592700001","20065927",38,1,1
"2006592700002","20065927",10,1,1
"2006592700003","20065927",7,1,1
"2006600100001","20066001",33,0,1
"2006600100002","20066001",4,1,1
"2006600100003","20066001",0,0,1
"2006606700001","20066067",38,0,1
"2006606700002","20066067",12,1,1
"2006606700003","20066067",11,0,1
"2006606700004","20066067",7,0,1
"2006642300001","20066423",53,0,1
"2006642300002","20066423",11,0,1
"2006643000001","20066430",40,0,1
"2006643000002","20066430",2,1,1
"2006643000003","20066430",0,0,1
"2006652300001","20066523",17,0,1
"2006652300002","20066523",8,1,1
"2006674700001","20066747",43,0,1
"2006674700002","20066747",14,0,1
"2006674700003","20066747",11,1,1
"2006700000001","20067000",43,0,1
"2006700000002","20067000",4,1,1
"2006786400001","20067864",40,0,1
"2006786400002","20067864",8,1,1
"2006786400003","20067864",5,1,1
"2006817300001","20068173",34,1,1
"2006817300002","20068173",5,0,1
"2006817300003","20068173",3,0,1
"2006831400001","20068314",37,1,1
"2006831400002","20068314",3,0,1
"2006841000001","20068410",31,0,1
"2006841000002","20068410",5,0,1
"2006841000003","20068410",2,0,1
"2006854000001","20068540",42,1,1
"2006854000002","20068540",13,1,1
"2006854000003","20068540",12,1,1
"2006882500001","20068825",39,1,1
"2006882500002","20068825",15,1,1
"2006882500003","20068825",14,0,1
"2006882500004","20068825",9,0,1
"2006927900001","20069279",36,0,1
"2006927900002","20069279",9,0,1
"2006927900003","20069279",6,0,1
"2006944500001","20069445",41,1,1
"2006944500002","20069445",14,0,1
"2006944500003","20069445",12,1,1
"2006960800001","20069608",43,0,1
"2006960800002","20069608",14,1,1
"2006960800003","20069608",8,0,1
"2007004400001","20070044",38,1,1
"2007004400002","20070044",12,0,1
"2007004400003","20070044",7,0,1
"2007011600001","20070116",51,1,1
"2007011600002","20070116",12,1,1
"2007017600001","20070176",60,0,1
"2007017600002","20070176",6,0,1
"2007055400001","20070554",40,1,1
"2007055400002","20070554",12,0,1
"2007055400003","20070554",7,0,1
"2007055400004","20070554",5,1,1
"2007111400001","20071114",33,1,1
"2007111400002","20071114",5,1,1
"2007111400003","20071114",3,0,1
"2007111600001","20071116",41,0,1
"2007111600002","20071116",9,0,1
"2007111600003","20071116",6,1,1
"2007111600004","20071116",2,1,1
"2007111800001","20071118",35,1,1
"2007111800002","20071118",7,0,1
"2007111800003","20071118",5,1,1
"2007179500001","20071795",41,0,1
"2007179500002","20071795",12,0,1
"2007179500003","20071795",11,0,1
"2007179500004","20071795",8,0,1
"2007218400001","20072184",35,1,1
"2007218400002","20072184",3,1,1
"2007273700001","20072737",45,0,1
"2007273700002","20072737",18,1,1
"2007273700003","20072737",12,1,1
"2007301700001","20073017",42,0,1
"2007301700002","20073017",5,0,1
"2007374300001","20073743",40,0,1
"2007374300002","20073743",12,1,1
"2007374300003","20073743",10,1,1
"2007374300004","20073743",4,1,1
"2007375400001","20073754",44,0,1
"2007375400002","20073754",11,0,1
"2007375400003","20073754",10,0,1
"2007375400004","20073754",6,0,1
"2007375400005","20073754",5,0,1
"2007377200001","20073772",39,1,1
"2007377200002","20073772",4,1,1
"2007382000001","20073820",43,0,1
"2007382000002","20073820",12,1,1
"2007382000003","20073820",9,0,1
"2008415000001","20084150",50,0,1
"2008415000002","20084150",21,0,1
"2008415000003","20084150",20,1,1
"2008415000004","20084150",16,0,1
"2008415000005","20084150",10,1,1
"2008582100001","20085821",43,0,1
"2008582100002","20085821",13,1,1
"2008582100003","20085821",11,1,1
"2008645500001","20086455",39,1,1
"2008645500002","20086455",10,1,1
"2008645500003","20086455",8,0,1
"2008645500004","20086455",6,0,1
"2008652700001","20086527",31,0,1
"2008652700002","20086527",1,0,1
"2008695400001","20086954",44,0,1
"2008695400002","20086954",13,1,1
"2008695400003","20086954",10,0,1
"2008695400004","20086954",2,1,1
"2008695400005","20086954",1,0,1
"2008709900001","20087099",57,0,1
"2008709900002","20087099",18,1,1
"2008709900003","20087099",13,0,1
"2008709900004","20087099",12,0,1
"2008724200001","20087242",34,0,1
"2008724200002","20087242",4,0,1
"2008788800001","20087888",39,0,1
"2008788800002","20087888",10,0,1
"2008788800003","20087888",0,1,1
"2008880100001","20088801",51,0,1
"2008880100002","20088801",13,0,1
"2008880100003","20088801",11,0,1
"2008926300001","20089263",39,1,1
"2008926300002","20089263",5,1,1
"2008926300003","20089263",2,1,1
"2008949600001","20089496",38,0,1
"2008949600002","20089496",6,0,1
"2008949600003","20089496",4,0,1
"2008967600001","20089676",27,0,1
"2008967600002","20089676",5,1,1
"2008967600003","20089676",3,1,1
"2008967600004","20089676",3,1,1
"2008999000001","20089990",13,1,1
"2008999000002","20089990",13,1,1
"2008999000003","20089990",9,1,1
"2008999000004","20089990",49,0,1
"2009012100001","20090121",35,0,1
"2009012100002","20090121",8,1,1
"2009012100003","20090121",3,0,1
"2009014400001","20090144",39,0,1
"2009014400002","20090144",13,1,1
"2009014400003","20090144",11,1,1
"2009014400004","20090144",6,0,1
"2009140200001","20091402",45,0,1
"2009140200002","20091402",9,0,1
"2009163500001","20091635",37,1,1
"2009163500002","20091635",7,0,1
"2009163500003","20091635",5,1,1
"2009163500004","20091635",2,0,1
"2009241100001","20092411",42,0,1
"2009241100002","20092411",13,0,1
"2009241100003","20092411",9,0,1
"2009245800001","20092458",39,0,1
"2009245800002","20092458",17,0,1
"2009245800003","20092458",14,1,1
"2009245800004","20092458",12,0,1
"2009262400001","20092624",38,0,1
"2009262400002","20092624",7,1,1
"2009262400003","20092624",5,1,1
"2009271700001","20092717",33,0,1
"2009271700002","20092717",7,1,1
"2009271700003","20092717",4,0,1
"2009381200001","20093812",45,1,1
"2009381200002","20093812",10,1,1
"3018517700001","30185177",9,1,1
"3018531200001","30185312",51,1,1
"3018531200002","30185312",13,0,1
"3018531200003","30185312",12,1,1
"3018545600001","30185456",40,0,1
"3018545600002","30185456",15,0,1
"3018545600003","30185456",13,0,1
"3018545600004","30185456",9,0,1
"3018548000001","30185480",50,0,1
"3018548000002","30185480",11,1,1
"3018548000003","30185480",9,1,1
"3018551400001","30185514",39,0,1
"3018551400002","30185514",13,1,1
"3018551400003","30185514",9,0,1
"3018574900001","30185749",34,1,1
"3018574900002","30185749",11,1,1
"3018574900003","30185749",5,0,1
"3018574900004","NA",37,0,0
"3018574900005","NA",27,1,0
"3018574900006","NA",22,1,0
"3018574900007","NA",2,0,0
"3018574900008","NA",27,0,0
"3018574900009","NA",27,1,0
"3018574900010","NA",22,1,0
"3018574900011","NA",42,0,0
"3018574900012","NA",30,1,0
"3018574900013","NA",26,1,0
"3018574900014","NA",18,1,0
"3018574900015","NA",61,0,0
"3018574900016","NA",49,1,0
"3018574900017","NA",37,0,0
"3018574900018","NA",23,1,0
"3018574900019","NA",53,1,0
"3018574900020","NA",27,1,0
"3018574900021","NA",30,0,0
"3018574900022","NA",56,1,0
"3018574900023","NA",52,1,0
"3018574900024","NA",47,0,0
"3018574900025","NA",37,1,0
"3018574900026","NA",67,0,0
"3018574900027","NA",47,0,0
"3018574900028","NA",32,1,0
"3018574900029","NA",32,1,0
"3018574900030","NA",52,0,0
"3018574900031","NA",27,1,0
"3018574900032","NA",30,1,0
"3018574900033","NA",30,1,0
"3018574900034","NA",30,1,0
"3018574900035","NA",42,1,0
"3018574900036","NA",43,1,0
"3018574900037","NA",27,1,0
"3018574900038","NA",48,0,0
"3018574900039","NA",50,0,0
"3018574900040","NA",56,0,0
"3018574900041","NA",70,1,0
"3018574900042","NA",26,0,0
"3018574900043","NA",35,0,0
"3018574900044","NA",37,0,0
"3018574900045","NA",40,1,0
"3018574900046","NA",43,0,0
"3018574900047","NA",43,0,0
"3018574900048","NA",37,0,0
"3018574900049","NA",36,0,0
"3018574900050","NA",41,1,0
"3018574900051","NA",26,1,0
"3018574900052","NA",42,0,0
"3018574900053","NA",62,0,0
"3018574900054","NA",42,0,0
"3018574900055","NA",42,0,0
"3018574900056","NA",42,0,0
"3018574900057","NA",42,0,0
"3018574900058","NA",48,0,0
"3018574900059","NA",40,0,0
"3018574900060","NA",31,0,0
"3018574900061","NA",45,1,0
"3018574900062","NA",42,1,0
"3018574900063","NA",16,0,0
"3018574900064","NA",46,0,0
"3018574900065","NA",42,1,0
"3018574900066","NA",50,0,0
"3018574900067","NA",44,0,0
"3018574900068","NA",42,1,0
"3018574900069","NA",42,0,0
"3018574900070","NA",12,0,0
"3018574900071","NA",10,0,0
"3018574900072","NA",24,0,0
"3018574900073","NA",45,0,0
"3018574900074","NA",48,1,0
"3018574900075","NA",48,1,0
"3018574900076","NA",29,1,0
"3018574900077","NA",34,1,0
"3018574900078","NA",32,0,0
"3018574900079","NA",33,1,0
"3018574900080","NA",33,1,0
"3018574900081","NA",22,1,0
"3018574900082","NA",48,0,0
"3018574900083","NA",63,0,0
"3018574900084","NA",53,1,0
"3018574900085","NA",44,0,0
"3018574900086","NA",47,0,0
"3018574900087","NA",36,1,0
"3018574900088","NA",33,1,0
"3018574900089","NA",32,0,0
"3018574900090","NA",27,1,0
"3018574900091","NA",53,0,0
"3018574900092","NA",67,0,0
"3018574900093","NA",65,0,0
"3018574900094","NA",63,1,0
"3018574900095","NA",55,0,0
"3018574900096","NA",47,1,0
"3018574900097","NA",61,1,0
"3018574900098","NA",48,1,0
"3018574900099","NA",32,0,0
"3018574900100","NA",28,0,0
"3018574900101","NA",31,1,0
"3018574900102","NA",23,0,0
"3018574900103","NA",37,1,0
"3018574900104","NA",37,1,0
"3018574900105","NA",42,1,0
"3018574900106","NA",25,1,0
"3018574900107","NA",55,1,0
"3018574900108","NA",34,0,0
"3018574900109","NA",22,1,0
"3018574900110","NA",22,1,0
"3018574900111","NA",50,1,0
"3018574900112","NA",13,1,0
"3018574900113","NA",37,1,0
"3018574900114","NA",32,1,0
"3018574900115","NA",32,0,0
"3018574900116","NA",37,1,0
"3018574900117","NA",42,0,0
"3018574900118","NA",13,0,0
"3018574900119","NA",42,0,0
"3018574900120","NA",42,1,0
"3018574900121","NA",62,0,0
"3018574900122","NA",40,0,0
"3018574900123","NA",35,0,0
"3018574900124","NA",50,0,0
"3018574900125","NA",66,0,0
"3018574900126","NA",40,0,0
"3018574900127","NA",41,0,0
"3018574900128","NA",28,0,0
"3018574900129","NA",41,0,0
"3018574900130","NA",38,1,0
"3018574900131","NA",56,0,0
"3018574900132","NA",27,1,0
"3018574900133","NA",22,1,0
"3018574900134","NA",7,1,0
"3018574900135","NA",7,1,0
"3018574900136","NA",7,0,0
"3018574900137","NA",32,0,0
"3018574900138","NA",37,1,0
"3018574900139","NA",47,1,0
"3018574900140","NA",57,1,0
"3018574900141","NA",39,1,0
"3018574900142","NA",67,1,0
"3018574900143","NA",40,1,0
"3018574900144","NA",52,1,0
"3018574900145","NA",52,1,0
"3018574900146","NA",37,1,0
"3018574900147","NA",50,1,0
"3018574900148","NA",7,1,0
"3018574900149","NA",65,0,0
"3018574900150","NA",34,1,0
"3018574900151","NA",47,1,0
"3018574900152","NA",8,0,0
"3018574900153","NA",40,0,0
"3018574900154","NA",75,1,0
"3018574900155","NA",66,1,0
"3018574900156","NA",50,0,0
"3018574900157","NA",32,0,0
"3018574900158","NA",52,0,0
"3018574900159","NA",32,1,0
"3018574900160","NA",45,1,0
"3018574900161","NA",25,1,0
"3018574900162","NA",50,1,0
"3018574900163","NA",35,1,0
"3018574900164","NA",32,1,0
"3018574900165","NA",30,1,0
"3018574900166","NA",45,1,0
"3018574900167","NA",30,1,0
"3018574900168","NA",36,0,0
"3018574900169","NA",34,0,0
"3018574900170","NA",55,1,0
"3018574900171","NA",27,1,0
"3018574900172","NA",42,1,0
"3018574900173","NA",45,0,0
"3018574900174","NA",47,1,0
"3018574900175","NA",42,1,0
"3018574900176","NA",82,0,0
"3018574900177","NA",90,1,0
"3018574900178","NA",92,1,0
"3018574900179","NA",82,1,0
"3018574900180","NA",87,0,0
"3018574900181","NA",84,1,0
"3018574900182","NA",95,1,0
